SEQUENTIAL
1045;192.168.8.117;[authentication username=1045 password=1045];21;
1046;192.168.8.117;[authentication username=1046 password=1046];21;
1047;192.168.8.117;[authentication username=1047 password=1047];21;
1048;192.168.8.117;[authentication username=1048 password=1048];21;
1049;192.168.8.117;[authentication username=1049 password=1049];21;
1050;192.168.8.117;[authentication username=1050 password=1050];21;
1051;192.168.8.117;[authentication username=1051 password=1051];21;
1052;192.168.8.117;[authentication username=1052 password=1052];21;
1053;192.168.8.117;[authentication username=1053 password=1053];21;
1054;192.168.8.117;[authentication username=1054 password=1054];21;
1055;192.168.8.117;[authentication username=1055 password=1055];21;
1056;192.168.8.117;[authentication username=1056 password=1056];21;
1057;192.168.8.117;[authentication username=1057 password=1057];21;
1058;192.168.8.117;[authentication username=1058 password=1058];21;
1059;192.168.8.117;[authentication username=1059 password=1059];21;
1060;192.168.8.117;[authentication username=1060 password=1060];21;
1061;192.168.8.117;[authentication username=1061 password=1061];21;
1062;192.168.8.117;[authentication username=1062 password=1062];21;
1063;192.168.8.117;[authentication username=1063 password=1063];21;
1064;192.168.8.117;[authentication username=1064 password=1064];21;
1065;192.168.8.117;[authentication username=1065 password=1065];21;
1066;192.168.8.117;[authentication username=1066 password=1066];21;
1067;192.168.8.117;[authentication username=1067 password=1067];21;
1068;192.168.8.117;[authentication username=1068 password=1068];21;
1069;192.168.8.117;[authentication username=1069 password=1069];21;
1070;192.168.8.117;[authentication username=1070 password=1070];21;
1071;192.168.8.117;[authentication username=1071 password=1071];21;
1072;192.168.8.117;[authentication username=1072 password=1072];21;
1073;192.168.8.117;[authentication username=1073 password=1073];21;
1074;192.168.8.117;[authentication username=1074 password=1074];21;
1075;192.168.8.117;[authentication username=1075 password=1075];21;
1076;192.168.8.117;[authentication username=1076 password=1076];21;
1077;192.168.8.117;[authentication username=1077 password=1077];21;
1078;192.168.8.117;[authentication username=1078 password=1078];21;
1079;192.168.8.117;[authentication username=1079 password=1079];21;
1080;192.168.8.117;[authentication username=1080 password=1080];21;
1081;192.168.8.117;[authentication username=1081 password=1081];21;
1082;192.168.8.117;[authentication username=1082 password=1082];21;
1083;192.168.8.117;[authentication username=1083 password=1083];21;
1084;192.168.8.117;[authentication username=1084 password=1084];21;
1085;192.168.8.117;[authentication username=1085 password=1085];21;
1086;192.168.8.117;[authentication username=1086 password=1086];21;
1087;192.168.8.117;[authentication username=1087 password=1087];21;
1088;192.168.8.117;[authentication username=1088 password=1088];21;
1089;192.168.8.117;[authentication username=1089 password=1089];21;
1090;192.168.8.117;[authentication username=1090 password=1090];21;
1091;192.168.8.117;[authentication username=1091 password=1091];21;
1092;192.168.8.117;[authentication username=1092 password=1092];21;
1093;192.168.8.117;[authentication username=1093 password=1093];21;
1094;192.168.8.117;[authentication username=1094 password=1094];21;
1095;192.168.8.117;[authentication username=1095 password=1095];21;
1096;192.168.8.117;[authentication username=1096 password=1096];21;
1097;192.168.8.117;[authentication username=1097 password=1097];21;
1098;192.168.8.117;[authentication username=1098 password=1098];21;
1099;192.168.8.117;[authentication username=1099 password=1099];21;
1100;192.168.8.117;[authentication username=1100 password=1100];21;
1101;192.168.8.117;[authentication username=1101 password=1101];21;
1102;192.168.8.117;[authentication username=1102 password=1102];21;
1103;192.168.8.117;[authentication username=1103 password=1103];21;
1104;192.168.8.117;[authentication username=1104 password=1104];21;
1105;192.168.8.117;[authentication username=1105 password=1105];21;
1106;192.168.8.117;[authentication username=1106 password=1106];21;
1107;192.168.8.117;[authentication username=1107 password=1107];21;
1108;192.168.8.117;[authentication username=1108 password=1108];21;
1109;192.168.8.117;[authentication username=1109 password=1109];21;
1110;192.168.8.117;[authentication username=1110 password=1110];21;
1111;192.168.8.117;[authentication username=1111 password=1111];21;
1112;192.168.8.117;[authentication username=1112 password=1112];21;
1113;192.168.8.117;[authentication username=1113 password=1113];21;
1114;192.168.8.117;[authentication username=1114 password=1114];21;
1115;192.168.8.117;[authentication username=1115 password=1115];21;
1116;192.168.8.117;[authentication username=1116 password=1116];21;
1117;192.168.8.117;[authentication username=1117 password=1117];21;
1118;192.168.8.117;[authentication username=1118 password=1118];21;
1119;192.168.8.117;[authentication username=1119 password=1119];21;
1120;192.168.8.117;[authentication username=1120 password=1120];21;
1121;192.168.8.117;[authentication username=1121 password=1121];21;
1122;192.168.8.117;[authentication username=1122 password=1122];21;
1123;192.168.8.117;[authentication username=1123 password=1123];21;
1124;192.168.8.117;[authentication username=1124 password=1124];21;
1125;192.168.8.117;[authentication username=1125 password=1125];21;
1126;192.168.8.117;[authentication username=1126 password=1126];21;
1127;192.168.8.117;[authentication username=1127 password=1127];21;
1128;192.168.8.117;[authentication username=1128 password=1128];21;
1129;192.168.8.117;[authentication username=1129 password=1129];21;
1130;192.168.8.117;[authentication username=1130 password=1130];21;
1131;192.168.8.117;[authentication username=1131 password=1131];21;
1132;192.168.8.117;[authentication username=1132 password=1132];21;
1133;192.168.8.117;[authentication username=1133 password=1133];21;
1134;192.168.8.117;[authentication username=1134 password=1134];21;
1135;192.168.8.117;[authentication username=1135 password=1135];21;
1136;192.168.8.117;[authentication username=1136 password=1136];21;
1137;192.168.8.117;[authentication username=1137 password=1137];21;
1138;192.168.8.117;[authentication username=1138 password=1138];21;
1139;192.168.8.117;[authentication username=1139 password=1139];21;
1140;192.168.8.117;[authentication username=1140 password=1140];21;
1141;192.168.8.117;[authentication username=1141 password=1141];21;
1142;192.168.8.117;[authentication username=1142 password=1142];21;
1143;192.168.8.117;[authentication username=1143 password=1143];21;
1144;192.168.8.117;[authentication username=1144 password=1144];21;
1145;192.168.8.117;[authentication username=1145 password=1145];21;
1146;192.168.8.117;[authentication username=1146 password=1146];21;
1147;192.168.8.117;[authentication username=1147 password=1147];21;
1148;192.168.8.117;[authentication username=1148 password=1148];21;
1149;192.168.8.117;[authentication username=1149 password=1149];21;
1150;192.168.8.117;[authentication username=1150 password=1150];21;
1151;192.168.8.117;[authentication username=1151 password=1151];21;
1152;192.168.8.117;[authentication username=1152 password=1152];21;
1153;192.168.8.117;[authentication username=1153 password=1153];21;
1154;192.168.8.117;[authentication username=1154 password=1154];21;
1155;192.168.8.117;[authentication username=1155 password=1155];21;
1156;192.168.8.117;[authentication username=1156 password=1156];21;
1157;192.168.8.117;[authentication username=1157 password=1157];21;
1158;192.168.8.117;[authentication username=1158 password=1158];21;
1159;192.168.8.117;[authentication username=1159 password=1159];21;
1160;192.168.8.117;[authentication username=1160 password=1160];21;
1161;192.168.8.117;[authentication username=1161 password=1161];21;
1162;192.168.8.117;[authentication username=1162 password=1162];21;
1163;192.168.8.117;[authentication username=1163 password=1163];21;
1164;192.168.8.117;[authentication username=1164 password=1164];21;
1165;192.168.8.117;[authentication username=1165 password=1165];21;
1166;192.168.8.117;[authentication username=1166 password=1166];21;
1167;192.168.8.117;[authentication username=1167 password=1167];21;
1168;192.168.8.117;[authentication username=1168 password=1168];21;
1169;192.168.8.117;[authentication username=1169 password=1169];21;
1170;192.168.8.117;[authentication username=1170 password=1170];21;
1171;192.168.8.117;[authentication username=1171 password=1171];21;
1172;192.168.8.117;[authentication username=1172 password=1172];21;
1173;192.168.8.117;[authentication username=1173 password=1173];21;
1174;192.168.8.117;[authentication username=1174 password=1174];21;
1175;192.168.8.117;[authentication username=1175 password=1175];21;
1176;192.168.8.117;[authentication username=1176 password=1176];21;
1177;192.168.8.117;[authentication username=1177 password=1177];21;
1178;192.168.8.117;[authentication username=1178 password=1178];21;
1179;192.168.8.117;[authentication username=1179 password=1179];21;
1180;192.168.8.117;[authentication username=1180 password=1180];21;
1181;192.168.8.117;[authentication username=1181 password=1181];21;
1182;192.168.8.117;[authentication username=1182 password=1182];21;
1183;192.168.8.117;[authentication username=1183 password=1183];21;
1184;192.168.8.117;[authentication username=1184 password=1184];21;
1185;192.168.8.117;[authentication username=1185 password=1185];21;
1186;192.168.8.117;[authentication username=1186 password=1186];21;
1187;192.168.8.117;[authentication username=1187 password=1187];21;
1188;192.168.8.117;[authentication username=1188 password=1188];21;
1189;192.168.8.117;[authentication username=1189 password=1189];21;
1190;192.168.8.117;[authentication username=1190 password=1190];21;
1191;192.168.8.117;[authentication username=1191 password=1191];21;
1192;192.168.8.117;[authentication username=1192 password=1192];21;
1193;192.168.8.117;[authentication username=1193 password=1193];21;
1194;192.168.8.117;[authentication username=1194 password=1194];21;
1195;192.168.8.117;[authentication username=1195 password=1195];21;
1196;192.168.8.117;[authentication username=1196 password=1196];21;
1197;192.168.8.117;[authentication username=1197 password=1197];21;
1198;192.168.8.117;[authentication username=1198 password=1198];21;
1199;192.168.8.117;[authentication username=1199 password=1199];21;
1200;192.168.8.117;[authentication username=1200 password=1200];21;
1201;192.168.8.117;[authentication username=1201 password=1201];21;
1202;192.168.8.117;[authentication username=1202 password=1202];21;
1203;192.168.8.117;[authentication username=1203 password=1203];21;
1204;192.168.8.117;[authentication username=1204 password=1204];21;
1205;192.168.8.117;[authentication username=1205 password=1205];21;
1206;192.168.8.117;[authentication username=1206 password=1206];21;
1207;192.168.8.117;[authentication username=1207 password=1207];21;
1208;192.168.8.117;[authentication username=1208 password=1208];21;
1209;192.168.8.117;[authentication username=1209 password=1209];21;
1210;192.168.8.117;[authentication username=1210 password=1210];21;
1211;192.168.8.117;[authentication username=1211 password=1211];21;
1212;192.168.8.117;[authentication username=1212 password=1212];21;
1213;192.168.8.117;[authentication username=1213 password=1213];21;
1214;192.168.8.117;[authentication username=1214 password=1214];21;
1215;192.168.8.117;[authentication username=1215 password=1215];21;
1216;192.168.8.117;[authentication username=1216 password=1216];21;
1217;192.168.8.117;[authentication username=1217 password=1217];21;
1218;192.168.8.117;[authentication username=1218 password=1218];21;
1219;192.168.8.117;[authentication username=1219 password=1219];21;
1220;192.168.8.117;[authentication username=1220 password=1220];21;
1221;192.168.8.117;[authentication username=1221 password=1221];21;
1222;192.168.8.117;[authentication username=1222 password=1222];21;
1223;192.168.8.117;[authentication username=1223 password=1223];21;
1224;192.168.8.117;[authentication username=1224 password=1224];21;
1225;192.168.8.117;[authentication username=1225 password=1225];21;
1226;192.168.8.117;[authentication username=1226 password=1226];21;
1227;192.168.8.117;[authentication username=1227 password=1227];21;
1228;192.168.8.117;[authentication username=1228 password=1228];21;
1229;192.168.8.117;[authentication username=1229 password=1229];21;
1230;192.168.8.117;[authentication username=1230 password=1230];21;
1231;192.168.8.117;[authentication username=1231 password=1231];21;
1232;192.168.8.117;[authentication username=1232 password=1232];21;
1233;192.168.8.117;[authentication username=1233 password=1233];21;
1234;192.168.8.117;[authentication username=1234 password=1234];21;
1235;192.168.8.117;[authentication username=1235 password=1235];21;
1236;192.168.8.117;[authentication username=1236 password=1236];21;
1237;192.168.8.117;[authentication username=1237 password=1237];21;
1238;192.168.8.117;[authentication username=1238 password=1238];21;
1239;192.168.8.117;[authentication username=1239 password=1239];21;
1240;192.168.8.117;[authentication username=1240 password=1240];21;
1241;192.168.8.117;[authentication username=1241 password=1241];21;
1242;192.168.8.117;[authentication username=1242 password=1242];21;
1243;192.168.8.117;[authentication username=1243 password=1243];21;
1244;192.168.8.117;[authentication username=1244 password=1244];21;
1245;192.168.8.117;[authentication username=1245 password=1245];21;
1246;192.168.8.117;[authentication username=1246 password=1246];21;
1247;192.168.8.117;[authentication username=1247 password=1247];21;
1248;192.168.8.117;[authentication username=1248 password=1248];21;
1249;192.168.8.117;[authentication username=1249 password=1249];21;
1250;192.168.8.117;[authentication username=1250 password=1250];21;
1251;192.168.8.117;[authentication username=1251 password=1251];21;
1252;192.168.8.117;[authentication username=1252 password=1252];21;
1253;192.168.8.117;[authentication username=1253 password=1253];21;
1254;192.168.8.117;[authentication username=1254 password=1254];21;
1255;192.168.8.117;[authentication username=1255 password=1255];21;
1256;192.168.8.117;[authentication username=1256 password=1256];21;
1257;192.168.8.117;[authentication username=1257 password=1257];21;
1258;192.168.8.117;[authentication username=1258 password=1258];21;
1259;192.168.8.117;[authentication username=1259 password=1259];21;
1260;192.168.8.117;[authentication username=1260 password=1260];21;
1261;192.168.8.117;[authentication username=1261 password=1261];21;
1262;192.168.8.117;[authentication username=1262 password=1262];21;
1263;192.168.8.117;[authentication username=1263 password=1263];21;
1264;192.168.8.117;[authentication username=1264 password=1264];21;
1265;192.168.8.117;[authentication username=1265 password=1265];21;
1266;192.168.8.117;[authentication username=1266 password=1266];21;
1267;192.168.8.117;[authentication username=1267 password=1267];21;
1268;192.168.8.117;[authentication username=1268 password=1268];21;
1269;192.168.8.117;[authentication username=1269 password=1269];21;
1270;192.168.8.117;[authentication username=1270 password=1270];21;
1271;192.168.8.117;[authentication username=1271 password=1271];21;
1272;192.168.8.117;[authentication username=1272 password=1272];21;
1273;192.168.8.117;[authentication username=1273 password=1273];21;
1274;192.168.8.117;[authentication username=1274 password=1274];21;
1275;192.168.8.117;[authentication username=1275 password=1275];21;
1276;192.168.8.117;[authentication username=1276 password=1276];21;
1277;192.168.8.117;[authentication username=1277 password=1277];21;
1278;192.168.8.117;[authentication username=1278 password=1278];21;
1279;192.168.8.117;[authentication username=1279 password=1279];21;
1280;192.168.8.117;[authentication username=1280 password=1280];21;
1281;192.168.8.117;[authentication username=1281 password=1281];21;
1282;192.168.8.117;[authentication username=1282 password=1282];21;
1283;192.168.8.117;[authentication username=1283 password=1283];21;
1284;192.168.8.117;[authentication username=1284 password=1284];21;
1285;192.168.8.117;[authentication username=1285 password=1285];21;
1286;192.168.8.117;[authentication username=1286 password=1286];21;
1287;192.168.8.117;[authentication username=1287 password=1287];21;
1288;192.168.8.117;[authentication username=1288 password=1288];21;
1289;192.168.8.117;[authentication username=1289 password=1289];21;
1290;192.168.8.117;[authentication username=1290 password=1290];21;
1291;192.168.8.117;[authentication username=1291 password=1291];21;
1292;192.168.8.117;[authentication username=1292 password=1292];21;
1293;192.168.8.117;[authentication username=1293 password=1293];21;
1294;192.168.8.117;[authentication username=1294 password=1294];21;
1295;192.168.8.117;[authentication username=1295 password=1295];21;
1296;192.168.8.117;[authentication username=1296 password=1296];21;
1297;192.168.8.117;[authentication username=1297 password=1297];21;
1298;192.168.8.117;[authentication username=1298 password=1298];21;
1299;192.168.8.117;[authentication username=1299 password=1299];21;
1300;192.168.8.117;[authentication username=1300 password=1300];21;
1301;192.168.8.117;[authentication username=1301 password=1301];21;
1302;192.168.8.117;[authentication username=1302 password=1302];21;
1303;192.168.8.117;[authentication username=1303 password=1303];21;
1304;192.168.8.117;[authentication username=1304 password=1304];21;
1305;192.168.8.117;[authentication username=1305 password=1305];21;
1306;192.168.8.117;[authentication username=1306 password=1306];21;
1307;192.168.8.117;[authentication username=1307 password=1307];21;
1308;192.168.8.117;[authentication username=1308 password=1308];21;
1309;192.168.8.117;[authentication username=1309 password=1309];21;
1310;192.168.8.117;[authentication username=1310 password=1310];21;
1311;192.168.8.117;[authentication username=1311 password=1311];21;
1312;192.168.8.117;[authentication username=1312 password=1312];21;
1313;192.168.8.117;[authentication username=1313 password=1313];21;
1314;192.168.8.117;[authentication username=1314 password=1314];21;
1315;192.168.8.117;[authentication username=1315 password=1315];21;
1316;192.168.8.117;[authentication username=1316 password=1316];21;
1317;192.168.8.117;[authentication username=1317 password=1317];21;
1318;192.168.8.117;[authentication username=1318 password=1318];21;
1319;192.168.8.117;[authentication username=1319 password=1319];21;
1320;192.168.8.117;[authentication username=1320 password=1320];21;
1321;192.168.8.117;[authentication username=1321 password=1321];21;
1322;192.168.8.117;[authentication username=1322 password=1322];21;
1323;192.168.8.117;[authentication username=1323 password=1323];21;
1324;192.168.8.117;[authentication username=1324 password=1324];21;
1325;192.168.8.117;[authentication username=1325 password=1325];21;
1326;192.168.8.117;[authentication username=1326 password=1326];21;
1327;192.168.8.117;[authentication username=1327 password=1327];21;
1328;192.168.8.117;[authentication username=1328 password=1328];21;
1329;192.168.8.117;[authentication username=1329 password=1329];21;
1330;192.168.8.117;[authentication username=1330 password=1330];21;
1331;192.168.8.117;[authentication username=1331 password=1331];21;
1332;192.168.8.117;[authentication username=1332 password=1332];21;
1333;192.168.8.117;[authentication username=1333 password=1333];21;
1334;192.168.8.117;[authentication username=1334 password=1334];21;
1335;192.168.8.117;[authentication username=1335 password=1335];21;
1336;192.168.8.117;[authentication username=1336 password=1336];21;
1337;192.168.8.117;[authentication username=1337 password=1337];21;
1338;192.168.8.117;[authentication username=1338 password=1338];21;
1339;192.168.8.117;[authentication username=1339 password=1339];21;
1340;192.168.8.117;[authentication username=1340 password=1340];21;
1341;192.168.8.117;[authentication username=1341 password=1341];21;
1342;192.168.8.117;[authentication username=1342 password=1342];21;
1343;192.168.8.117;[authentication username=1343 password=1343];21;
1344;192.168.8.117;[authentication username=1344 password=1344];21;
1345;192.168.8.117;[authentication username=1345 password=1345];21;
1346;192.168.8.117;[authentication username=1346 password=1346];21;
1347;192.168.8.117;[authentication username=1347 password=1347];21;
1348;192.168.8.117;[authentication username=1348 password=1348];21;
1349;192.168.8.117;[authentication username=1349 password=1349];21;
1350;192.168.8.117;[authentication username=1350 password=1350];21;
1351;192.168.8.117;[authentication username=1351 password=1351];21;
1352;192.168.8.117;[authentication username=1352 password=1352];21;
1353;192.168.8.117;[authentication username=1353 password=1353];21;
1354;192.168.8.117;[authentication username=1354 password=1354];21;
1355;192.168.8.117;[authentication username=1355 password=1355];21;
1356;192.168.8.117;[authentication username=1356 password=1356];21;
1357;192.168.8.117;[authentication username=1357 password=1357];21;
1358;192.168.8.117;[authentication username=1358 password=1358];21;
1359;192.168.8.117;[authentication username=1359 password=1359];21;
1360;192.168.8.117;[authentication username=1360 password=1360];21;
1361;192.168.8.117;[authentication username=1361 password=1361];21;
1362;192.168.8.117;[authentication username=1362 password=1362];21;
1363;192.168.8.117;[authentication username=1363 password=1363];21;
1364;192.168.8.117;[authentication username=1364 password=1364];21;
1365;192.168.8.117;[authentication username=1365 password=1365];21;
1366;192.168.8.117;[authentication username=1366 password=1366];21;
1367;192.168.8.117;[authentication username=1367 password=1367];21;
1368;192.168.8.117;[authentication username=1368 password=1368];21;
1369;192.168.8.117;[authentication username=1369 password=1369];21;
1370;192.168.8.117;[authentication username=1370 password=1370];21;
1371;192.168.8.117;[authentication username=1371 password=1371];21;
1372;192.168.8.117;[authentication username=1372 password=1372];21;
1373;192.168.8.117;[authentication username=1373 password=1373];21;
1374;192.168.8.117;[authentication username=1374 password=1374];21;
1375;192.168.8.117;[authentication username=1375 password=1375];21;
1376;192.168.8.117;[authentication username=1376 password=1376];21;
1377;192.168.8.117;[authentication username=1377 password=1377];21;
1378;192.168.8.117;[authentication username=1378 password=1378];21;
1379;192.168.8.117;[authentication username=1379 password=1379];21;
1380;192.168.8.117;[authentication username=1380 password=1380];21;
1381;192.168.8.117;[authentication username=1381 password=1381];21;
1382;192.168.8.117;[authentication username=1382 password=1382];21;
1383;192.168.8.117;[authentication username=1383 password=1383];21;
1384;192.168.8.117;[authentication username=1384 password=1384];21;
1385;192.168.8.117;[authentication username=1385 password=1385];21;
1386;192.168.8.117;[authentication username=1386 password=1386];21;
1387;192.168.8.117;[authentication username=1387 password=1387];21;
1388;192.168.8.117;[authentication username=1388 password=1388];21;
1389;192.168.8.117;[authentication username=1389 password=1389];21;
1390;192.168.8.117;[authentication username=1390 password=1390];21;
1391;192.168.8.117;[authentication username=1391 password=1391];21;
1392;192.168.8.117;[authentication username=1392 password=1392];21;
1393;192.168.8.117;[authentication username=1393 password=1393];21;
1394;192.168.8.117;[authentication username=1394 password=1394];21;
1395;192.168.8.117;[authentication username=1395 password=1395];21;
1396;192.168.8.117;[authentication username=1396 password=1396];21;
1397;192.168.8.117;[authentication username=1397 password=1397];21;
1398;192.168.8.117;[authentication username=1398 password=1398];21;
1399;192.168.8.117;[authentication username=1399 password=1399];21;
1400;192.168.8.117;[authentication username=1400 password=1400];21;
1401;192.168.8.117;[authentication username=1401 password=1401];21;
1402;192.168.8.117;[authentication username=1402 password=1402];21;
1403;192.168.8.117;[authentication username=1403 password=1403];21;
1404;192.168.8.117;[authentication username=1404 password=1404];21;
1405;192.168.8.117;[authentication username=1405 password=1405];21;
1406;192.168.8.117;[authentication username=1406 password=1406];21;
1407;192.168.8.117;[authentication username=1407 password=1407];21;
1408;192.168.8.117;[authentication username=1408 password=1408];21;
1409;192.168.8.117;[authentication username=1409 password=1409];21;
1410;192.168.8.117;[authentication username=1410 password=1410];21;
1411;192.168.8.117;[authentication username=1411 password=1411];21;
1412;192.168.8.117;[authentication username=1412 password=1412];21;
1413;192.168.8.117;[authentication username=1413 password=1413];21;
1414;192.168.8.117;[authentication username=1414 password=1414];21;
1415;192.168.8.117;[authentication username=1415 password=1415];21;
1416;192.168.8.117;[authentication username=1416 password=1416];21;
1417;192.168.8.117;[authentication username=1417 password=1417];21;
1418;192.168.8.117;[authentication username=1418 password=1418];21;
1419;192.168.8.117;[authentication username=1419 password=1419];21;
1420;192.168.8.117;[authentication username=1420 password=1420];21;
1421;192.168.8.117;[authentication username=1421 password=1421];21;
1422;192.168.8.117;[authentication username=1422 password=1422];21;
1423;192.168.8.117;[authentication username=1423 password=1423];21;
1424;192.168.8.117;[authentication username=1424 password=1424];21;
1425;192.168.8.117;[authentication username=1425 password=1425];21;
1426;192.168.8.117;[authentication username=1426 password=1426];21;
1427;192.168.8.117;[authentication username=1427 password=1427];21;
1428;192.168.8.117;[authentication username=1428 password=1428];21;
1429;192.168.8.117;[authentication username=1429 password=1429];21;
1430;192.168.8.117;[authentication username=1430 password=1430];21;
1431;192.168.8.117;[authentication username=1431 password=1431];21;
1432;192.168.8.117;[authentication username=1432 password=1432];21;
1433;192.168.8.117;[authentication username=1433 password=1433];21;
1434;192.168.8.117;[authentication username=1434 password=1434];21;
1435;192.168.8.117;[authentication username=1435 password=1435];21;
1436;192.168.8.117;[authentication username=1436 password=1436];21;
1437;192.168.8.117;[authentication username=1437 password=1437];21;
1438;192.168.8.117;[authentication username=1438 password=1438];21;
1439;192.168.8.117;[authentication username=1439 password=1439];21;
1440;192.168.8.117;[authentication username=1440 password=1440];21;
1441;192.168.8.117;[authentication username=1441 password=1441];21;
1442;192.168.8.117;[authentication username=1442 password=1442];21;
1443;192.168.8.117;[authentication username=1443 password=1443];21;
1444;192.168.8.117;[authentication username=1444 password=1444];21;
1445;192.168.8.117;[authentication username=1445 password=1445];21;
1446;192.168.8.117;[authentication username=1446 password=1446];21;
1447;192.168.8.117;[authentication username=1447 password=1447];21;
1448;192.168.8.117;[authentication username=1448 password=1448];21;
1449;192.168.8.117;[authentication username=1449 password=1449];21;
1450;192.168.8.117;[authentication username=1450 password=1450];21;
1451;192.168.8.117;[authentication username=1451 password=1451];21;
1452;192.168.8.117;[authentication username=1452 password=1452];21;
1453;192.168.8.117;[authentication username=1453 password=1453];21;
1454;192.168.8.117;[authentication username=1454 password=1454];21;
1455;192.168.8.117;[authentication username=1455 password=1455];21;
1456;192.168.8.117;[authentication username=1456 password=1456];21;
1457;192.168.8.117;[authentication username=1457 password=1457];21;
1458;192.168.8.117;[authentication username=1458 password=1458];21;
1459;192.168.8.117;[authentication username=1459 password=1459];21;
1460;192.168.8.117;[authentication username=1460 password=1460];21;
1461;192.168.8.117;[authentication username=1461 password=1461];21;
1462;192.168.8.117;[authentication username=1462 password=1462];21;
1463;192.168.8.117;[authentication username=1463 password=1463];21;
1464;192.168.8.117;[authentication username=1464 password=1464];21;
1465;192.168.8.117;[authentication username=1465 password=1465];21;
1466;192.168.8.117;[authentication username=1466 password=1466];21;
1467;192.168.8.117;[authentication username=1467 password=1467];21;
1468;192.168.8.117;[authentication username=1468 password=1468];21;
1469;192.168.8.117;[authentication username=1469 password=1469];21;
1470;192.168.8.117;[authentication username=1470 password=1470];21;
1471;192.168.8.117;[authentication username=1471 password=1471];21;
1472;192.168.8.117;[authentication username=1472 password=1472];21;
1473;192.168.8.117;[authentication username=1473 password=1473];21;
1474;192.168.8.117;[authentication username=1474 password=1474];21;
1475;192.168.8.117;[authentication username=1475 password=1475];21;
1476;192.168.8.117;[authentication username=1476 password=1476];21;
1477;192.168.8.117;[authentication username=1477 password=1477];21;
1478;192.168.8.117;[authentication username=1478 password=1478];21;
1479;192.168.8.117;[authentication username=1479 password=1479];21;
1480;192.168.8.117;[authentication username=1480 password=1480];21;
1481;192.168.8.117;[authentication username=1481 password=1481];21;
1482;192.168.8.117;[authentication username=1482 password=1482];21;
1483;192.168.8.117;[authentication username=1483 password=1483];21;
1484;192.168.8.117;[authentication username=1484 password=1484];21;
1485;192.168.8.117;[authentication username=1485 password=1485];21;
1486;192.168.8.117;[authentication username=1486 password=1486];21;
1487;192.168.8.117;[authentication username=1487 password=1487];21;
1488;192.168.8.117;[authentication username=1488 password=1488];21;
1489;192.168.8.117;[authentication username=1489 password=1489];21;
1490;192.168.8.117;[authentication username=1490 password=1490];21;
1491;192.168.8.117;[authentication username=1491 password=1491];21;
1492;192.168.8.117;[authentication username=1492 password=1492];21;
1493;192.168.8.117;[authentication username=1493 password=1493];21;
1494;192.168.8.117;[authentication username=1494 password=1494];21;
1495;192.168.8.117;[authentication username=1495 password=1495];21;
1496;192.168.8.117;[authentication username=1496 password=1496];21;
1497;192.168.8.117;[authentication username=1497 password=1497];21;
1498;192.168.8.117;[authentication username=1498 password=1498];21;
1499;192.168.8.117;[authentication username=1499 password=1499];21;
